date min_age_limit available_capacity pincode name state_name district_name fee_type
11-05-2021 45 70 281122 "HWC Thirawali Farah" "Uttar Pradesh" Mathura Free
11-05-2021 45 70 281301 "HWC Angai Baldeo" "Uttar Pradesh" Mathura Free
11-05-2021 45 70 281401 "PHC Paigaonv" "Uttar Pradesh" Mathura Free
11-05-2021 45 70 281122 "HWC Bhahai Farah" "Uttar Pradesh" Mathura Free
11-05-2021 45 70 281004 "HWC Sersa Farah" "Uttar Pradesh" Mathura Free
12-05-2021 45 70 281301 "HWC Angai Baldeo" "Uttar Pradesh" Mathura Free
12-05-2021 45 70 281123 "HWC Fondar Goverdhan" "Uttar Pradesh" Mathura Free
12-05-2021 45 70 281004 "HWC Sersa Farah" "Uttar Pradesh" Mathura Free
12-05-2021 45 70 281202 "PHC Karahari" "Uttar Pradesh" Mathura Free
12-05-2021 45 70 281004 "HWC Satoha RAAL" "Uttar Pradesh" Mathura Free
12-05-2021 45 70 281004 "UPHC Radhe Shyam Colony" "Uttar Pradesh" Mathura Free
13-05-2021 45 70 281301 "HWC Angai Baldeo" "Uttar Pradesh" Mathura Free
13-05-2021 45 70 281123 "HWC Fondar Goverdhan" "Uttar Pradesh" Mathura Free
13-05-2021 45 70 281004 "HWC Sersa Farah" "Uttar Pradesh" Mathura Free
13-05-2021 45 70 281006 "PHC Baad" "Uttar Pradesh" Mathura Free
13-05-2021 45 70 281121 "PHC VRINDAWAN" "Uttar Pradesh" Mathura Free
13-05-2021 45 70 281001 "UPHC Mahendra Nagar" "Uttar Pradesh" Mathura Free
13-05-2021 45 70 281403 "HWC Kharot Barsana" "Uttar Pradesh" Mathura Free
14-05-2021 45 70 281122 "HWC Bhahai Farah" "Uttar Pradesh" Mathura Free
14-05-2021 45 70 281403 "PHC Naugaon" "Uttar Pradesh" Mathura Free
14-05-2021 45 70 281004 "HWC Sersa Farah" "Uttar Pradesh" Mathura Free
14-05-2021 45 70 281202 "PHC Karahari" "Uttar Pradesh" Mathura Free
14-05-2021 45 70 281004 "HWC Satoha RAAL" "Uttar Pradesh" Mathura Free
14-05-2021 45 70 281406 "HWC Sahaar Chaumuhan" "Uttar Pradesh" Mathura Free
14-05-2021 45 70 281122 "PHC Oal" "Uttar Pradesh" Mathura Free
14-05-2021 45 70 281122 "PHC Jhudawali" "Uttar Pradesh" Mathura Free
14-05-2021 45 70 281403 "HWC Ajijpur Barsana" "Uttar Pradesh" Mathura Free
08-05-2021 45 69 281204 "HWC Gousna Sonai" "Uttar Pradesh" Mathura Free
08-05-2021 45 69 281001 "HWC Adeeng Goverdhan" "Uttar Pradesh" Mathura Free
08-05-2021 45 69 281302 "HWC Sihora Sonai" "Uttar Pradesh" Mathura Free
08-05-2021 45 69 281206 "PHC SONKH KEDA RAYA NATHURA" "Uttar Pradesh" Mathura Free
08-05-2021 45 69 281301 "PHC Nagla Sanja Baldeo" "Uttar Pradesh" Mathura Free
08-05-2021 45 69 281004 "HWC Sersa Farah" "Uttar Pradesh" Mathura Free
08-05-2021 45 69 281001 "HWC Rasulpur Goverdhan" "Uttar Pradesh" Mathura Free
10-05-2021 45 69 281004 "HWC Sersa Farah" "Uttar Pradesh" Mathura Free
11-05-2021 45 69 281122 "HWC Barari Farah" "Uttar Pradesh" Mathura Free
11-05-2021 45 69 281403 "PHC Naugaon" "Uttar Pradesh" Mathura Free
11-05-2021 45 69 281123 "HWC Fondar Goverdhan" "Uttar Pradesh" Mathura Free
11-05-2021 45 69 281001 "MDS District Hospital" "Uttar Pradesh" Mathura Free
11-05-2021 45 69 281202 "PHC Karahari" "Uttar Pradesh" Mathura Free
12-05-2021 45 69 281121 "PHC VRINDAWAN" "Uttar Pradesh" Mathura Free
12-05-2021 45 69 281403 "HWC Kharot Barsana" "Uttar Pradesh" Mathura Free
14-05-2021 45 69 281502 "HWC Neemgaon Goverdhan" "Uttar Pradesh" Mathura Free
14-05-2021 45 69 281122 "HWC Barari Farah" "Uttar Pradesh" Mathura Free
14-05-2021 45 69 281401 "PHC Paigaonv" "Uttar Pradesh" Mathura Free
14-05-2021 45 69 281123 "HWC Fondar Goverdhan" "Uttar Pradesh" Mathura Free
14-05-2021 45 69 281121 "PHC VRINDAWAN" "Uttar Pradesh" Mathura Free
14-05-2021 45 69 281001 "UPHC Mahendra Nagar" "Uttar Pradesh" Mathura Free
14-05-2021 45 69 281405 "PHC NANDGAON MATHURA" "Uttar Pradesh" Mathura Free
08-05-2021 45 68 281202 "HWC TentiGaon Mant" "Uttar Pradesh" Mathura Free
08-05-2021 45 68 281301 "HWC Angai Baldeo" "Uttar Pradesh" Mathura Free
08-05-2021 45 68 281504 "PHC Usfar" "Uttar Pradesh" Mathura Free
08-05-2021 45 68 281401 "PHC Bhukhrari" "Uttar Pradesh" Mathura Free
10-05-2021 45 68 281302 "HWC Gokul Baldeo" "Uttar Pradesh" Mathura Free
10-05-2021 45 68 281122 "HWC Bhahai Farah" "Uttar Pradesh" Mathura Free
10-05-2021 45 68 281202 "PHC Karahari" "Uttar Pradesh" Mathura Free
11-05-2021 45 68 281302 "HWC Gokul Baldeo" "Uttar Pradesh" Mathura Free
11-05-2021 45 68 281406 "HWC Sahaar Chaumuhan" "Uttar Pradesh" Mathura Free
11-05-2021 45 68 281122 "PHC Oal" "Uttar Pradesh" Mathura Free
11-05-2021 45 68 281122 "PHC Jhudawali" "Uttar Pradesh" Mathura Free
12-05-2021 45 68 281502 "HWC Neemgaon Goverdhan" "Uttar Pradesh" Mathura Free
12-05-2021 45 68 281006 "PHC Baad" "Uttar Pradesh" Mathura Free
13-05-2021 45 68 281004 "HWC Satoha RAAL" "Uttar Pradesh" Mathura Free
08-05-2021 45 67 281301 "PHC Pachavar" "Uttar Pradesh" Mathura Free
09-05-2021 45 67 281301 "HWC Angai Baldeo" "Uttar Pradesh" Mathura Free
10-05-2021 45 67 281301 "HWC Angai Baldeo" "Uttar Pradesh" Mathura Free
11-05-2021 45 67 281001 "HWC Nagla Chandrabhan Farah" "Uttar Pradesh" Mathura Free
11-05-2021 45 67 281001 "HWC Rasulpur Goverdhan" "Uttar Pradesh" Mathura Free
13-05-2021 45 67 281502 "HWC Neemgaon Goverdhan" "Uttar Pradesh" Mathura Free
13-05-2021 45 67 281202 "PHC Karahari" "Uttar Pradesh" Mathura Free
13-05-2021 45 67 281403 "HWC Ajijpur Barsana" "Uttar Pradesh" Mathura Free
14-05-2021 45 67 281401 "PHC Bhukhrari" "Uttar Pradesh" Mathura Free
14-05-2021 45 67 281006 "PHC Baad" "Uttar Pradesh" Mathura Free
14-05-2021 45 67 281401 "PHC Sherghar" "Uttar Pradesh" Mathura Free
08-05-2021 45 66 281406 "HWC Bajana Nauhjheel" "Uttar Pradesh" Mathura Free
08-05-2021 45 66 281502 "PHC KOSI KURDH" "Uttar Pradesh" Mathura Free
08-05-2021 45 66 281204 "HWC Suraj Mant" "Uttar Pradesh" Mathura Free
11-05-2021 45 66 281502 "PHC Sonkh Dehat" "Uttar Pradesh" Mathura Free
11-05-2021 45 66 281401 "PHC Bhukhrari" "Uttar Pradesh" Mathura Free
12-05-2021 45 66 281001 "UPHC Mahendra Nagar" "Uttar Pradesh" Mathura Free
08-05-2021 45 65 281122 "HWC Barari Farah" "Uttar Pradesh" Mathura Free
08-05-2021 45 65 281204 "HWC Kumha Sonai" "Uttar Pradesh" Mathura Free
09-05-2021 45 65 281502 "HWC Neemgaon Goverdhan" "Uttar Pradesh" Mathura Free
13-05-2021 45 65 281004 "PPC Krishna Nager" "Uttar Pradesh" Mathura Free
08-05-2021 45 64 281123 "HWC Fondar Goverdhan" "Uttar Pradesh" Mathura Free
11-05-2021 45 64 281121 "PHC VRINDAWAN" "Uttar Pradesh" Mathura Free
08-05-2021 45 63 281123 "HWC Bachhgaon Goverdhan" "Uttar Pradesh" Mathura Free
10-05-2021 45 63 281003 "Police Line Hospital 1st" "Uttar Pradesh" Mathura Free
11-05-2021 45 63 281301 "PHC Pachavar" "Uttar Pradesh" Mathura Free
11-05-2021 45 63 281502 "HWC Neemgaon Goverdhan" "Uttar Pradesh" Mathura Free
11-05-2021 45 63 281405 "PHC Kamar" "Uttar Pradesh" Mathura Free
12-05-2021 45 62 281004 "PPC Krishna Nager" "Uttar Pradesh" Mathura Free
14-05-2021 45 62 281004 "PPC Krishna Nager" "Uttar Pradesh" Mathura Free
10-05-2021 45 61 281004 "UPHC Radhe Shyam Colony" "Uttar Pradesh" Mathura Free
11-05-2021 45 61 281006 "PHC Baad" "Uttar Pradesh" Mathura Free
11-05-2021 45 60 281401 "PHC Sherghar" "Uttar Pradesh" Mathura Free
10-05-2021 45 59 281502 "HWC Neemgaon Goverdhan" "Uttar Pradesh" Mathura Free
10-05-2021 45 58 281001 "UPHC Mahendra Nagar" "Uttar Pradesh" Mathura Free
11-05-2021 45 58 281405 "PHC NANDGAON MATHURA" "Uttar Pradesh" Mathura Free
08-05-2021 45 54 281502 "HWC Neemgaon Goverdhan" "Uttar Pradesh" Mathura Free
08-05-2021 45 53 281003 "UPHC Heza Hospital Masani" "Uttar Pradesh" Mathura Free
11-05-2021 45 53 281004 "HWC Satoha RAAL" "Uttar Pradesh" Mathura Free
10-05-2021 45 52 281004 "HWC Satoha RAAL" "Uttar Pradesh" Mathura Free
10-05-2021 45 49 281123 "HWC Fondar Goverdhan" "Uttar Pradesh" Mathura Free
11-05-2021 45 49 281004 "PPC Krishna Nager" "Uttar Pradesh" Mathura Free
10-05-2021 45 48 281121 "PHC VRINDAWAN" "Uttar Pradesh" Mathura Free
08-05-2021 45 46 281001 "MH Only For ARMY" "Uttar Pradesh" Mathura Free
10-05-2021 45 43 281006 "PHC Baad" "Uttar Pradesh" Mathura Free
10-05-2021 45 39 281003 "MDS District Hospital Covaxin" "Uttar Pradesh" Mathura Free
10-05-2021 45 12 281403 "Kosi Kalan CHC" "Uttar Pradesh" Mathura Free
10-05-2021 45 6 281001 "MDS District Hospital" "Uttar Pradesh" Mathura Free
