date min_age_limit available_capacity pincode name state_name district_name fee_type
17-05-2021 45 189 110054 "Balak Ram Hospital SITE 2" Delhi "Central Delhi" Free
18-05-2021 45 189 110007 "Hindu Rao Hosl DH SITE 3" Delhi "Central Delhi" Free
18-05-2021 45 188 110084 "Burari Hospital Site 2" Delhi "Central Delhi" Free
19-05-2021 45 188 110084 "Burari Hospital Site 2" Delhi "Central Delhi" Free
19-05-2021 45 188 110054 "Balak Ram Hospital SITE 1" Delhi "Central Delhi" Free
19-05-2021 45 187 110007 "Hindu Rao Hosl DH SITE 3" Delhi "Central Delhi" Free
19-05-2021 45 187 110006 "ARUNA ASAF HOSPITAL SITE 2" Delhi "Central Delhi" Free
20-05-2021 45 186 110084 "Burari Hospital Site 2" Delhi "Central Delhi" Free
20-05-2021 45 186 110007 "Hindu Rao Hospital DH SITE 1" Delhi "Central Delhi" Free
17-05-2021 45 185 110006 "LNJP Hospital DH Site 6" Delhi "Central Delhi" Free
18-05-2021 45 184 110084 "Burari Hospital Site 3" Delhi "Central Delhi" Free
19-05-2021 45 183 110006 "MAIDS SITE 1" Delhi "Central Delhi" Free
15-05-2021 45 182 110054 "Balak Ram Hospital SITE 5" Delhi "Central Delhi" Free
15-05-2021 45 182 110054 "Balak Ram Hospital SITE 6" Delhi "Central Delhi" Free
19-05-2021 45 182 110007 "Hindu Rao Hospital DH SITE 1" Delhi "Central Delhi" Free
20-05-2021 45 182 110006 "ARUNA ASAF HOSPITAL SITE 2" Delhi "Central Delhi" Free
17-05-2021 45 181 110084 "BURARI HOSPTIAL SITE 5" Delhi "Central Delhi" Free
18-05-2021 45 181 110006 "ARUNA ASAF HOSPITAL SITE 2" Delhi "Central Delhi" Free
18-05-2021 45 181 110084 "BURARI HOSPTIAL SITE 4" Delhi "Central Delhi" Free
20-05-2021 45 181 110006 "LNJP Hospital Site 2" Delhi "Central Delhi" Free
17-05-2021 45 180 110006 "LNJP Hospital Site 4" Delhi "Central Delhi" Free
18-05-2021 45 180 110007 "Hindu Rao Hospital DH SITE 1" Delhi "Central Delhi" Free
18-05-2021 45 179 110006 "LNJP Hospital DH Site 1" Delhi "Central Delhi" Free
20-05-2021 45 179 110006 "Kasturba Hospital DH SITE 1" Delhi "Central Delhi" Free
17-05-2021 45 178 110084 "Burari Hospital Site 3" Delhi "Central Delhi" Free
18-05-2021 45 178 110006 "LNJP Hospital Site 2" Delhi "Central Delhi" Free
20-05-2021 45 178 110054 "Balak Ram Hospital SITE 1" Delhi "Central Delhi" Free
18-05-2021 45 176 110007 "Hindu Rao Hospital SITE 6" Delhi "Central Delhi" Free
19-05-2021 45 176 110006 "LNJP Hospital DH Site 1" Delhi "Central Delhi" Free
20-05-2021 45 175 110006 "MAMC SITE 2" Delhi "Central Delhi" Free
19-05-2021 45 173 110007 "Hindu Rao Hosl DH SITE 2" Delhi "Central Delhi" Free
15-05-2021 45 172 110006 "LNJP Hospital DH Site 6" Delhi "Central Delhi" Free
17-05-2021 45 172 110084 "BURARI HOSPTIAL SITE 4" Delhi "Central Delhi" Free
19-05-2021 45 172 110002 "Girdhari Lal SITE 1" Delhi "Central Delhi" Free
20-05-2021 45 172 110002 "Girdhari Lal SITE 1" Delhi "Central Delhi" Free
17-05-2021 45 171 110006 "ARUNA ASAF HOSPITAL SITE 2" Delhi "Central Delhi" Free
18-05-2021 45 169 110054 "Balak Ram Hospital SITE 1" Delhi "Central Delhi" Free
18-05-2021 45 168 110007 "Hindu Rao Hospital SITE 4" Delhi "Central Delhi" Free
19-05-2021 45 168 110084 "Burari Hospital Session Site 1" Delhi "Central Delhi" Free
20-05-2021 45 165 110006 "Northern Railway Hospital" Delhi "Central Delhi" Free
19-05-2021 45 164 110006 "Kasturba Hospital DH SITE 1" Delhi "Central Delhi" Free
19-05-2021 45 163 110006 "Northern Railway Hospital" Delhi "Central Delhi" Free
19-05-2021 45 162 110054 "Aruna Asaf Ali Hospital DH" Delhi "Central Delhi" Free
19-05-2021 45 160 110006 "MAMC SITE 2" Delhi "Central Delhi" Free
15-05-2021 45 159 110006 "LNJP Hospital Site 3" Delhi "Central Delhi" Free
17-05-2021 45 159 110054 "Balak Ram Hospital SITE 1" Delhi "Central Delhi" Free
17-05-2021 45 157 110006 "LNJP Hospital Site 2" Delhi "Central Delhi" Free
20-05-2021 45 157 110006 "MAMC SITE 1" Delhi "Central Delhi" Free
20-05-2021 45 157 110007 "Hindu Rao Hosl DH SITE 2" Delhi "Central Delhi" Free
15-05-2021 45 156 110006 "LNJP Hospital DH Site 5" Delhi "Central Delhi" Free
20-05-2021 45 155 110006 "LNJP Hospital DH Site 1" Delhi "Central Delhi" Free
20-05-2021 45 154 110054 "Aruna Asaf Ali Hospital DH" Delhi "Central Delhi" Free
15-05-2021 45 153 110054 "Balak Ram Hospital SITE 2" Delhi "Central Delhi" Free
18-05-2021 45 146 110006 "Northern Railway Hospital" Delhi "Central Delhi" Free
19-05-2021 45 145 110001 "G.B.Pant Hospital DH SITE 2" Delhi "Central Delhi" Free
18-05-2021 45 143 110054 "Aruna Asaf Ali Hospital DH" Delhi "Central Delhi" Free
20-05-2021 45 142 110005 "Dr. N.C. Joshi Hospital" Delhi "Central Delhi" Free
20-05-2021 45 141 110084 "Burari Hospital Session Site 1" Delhi "Central Delhi" Free
17-05-2021 45 140 110006 "LNJP Hospital DH Site 1" Delhi "Central Delhi" Free
15-05-2021 45 138 110084 "BURARI HOSPTIAL SITE 5" Delhi "Central Delhi" Free
15-05-2021 45 137 110054 "Balak Ram Hospital SITE 4" Delhi "Central Delhi" Free
19-05-2021 45 135 110005 "Dr. N.C. Joshi Hospital" Delhi "Central Delhi" Free
20-05-2021 45 133 110001 "G.B.Pant Hospital DH SITE 2" Delhi "Central Delhi" Free
18-05-2021 45 131 110006 "MAIDS SITE 1" Delhi "Central Delhi" Free
17-05-2021 45 130 110084 "Burari Hospital Site 2" Delhi "Central Delhi" Free
18-05-2021 45 127 110007 "Hindu Rao Hosl DH SITE 2" Delhi "Central Delhi" Free
18-05-2021 45 126 110084 "Burari Hospital Session Site 1" Delhi "Central Delhi" Free
15-05-2021 45 125 110006 "LNJP Hospital Site 2" Delhi "Central Delhi" Free
15-05-2021 45 117 110084 "BURARI HOSPTIAL SITE 4" Delhi "Central Delhi" Free
15-05-2021 45 109 110006 "LNJP Hospital Site 4" Delhi "Central Delhi" Free
18-05-2021 45 105 110005 "Dr. N.C. Joshi Hospital" Delhi "Central Delhi" Free
19-05-2021 45 103 110006 "MAMC SITE 1" Delhi "Central Delhi" Free
20-05-2021 45 100 110006 "LNJP Hospital Site 4" Delhi "Central Delhi" Free
17-05-2021 45 89 110006 "Northern Railway Hospital" Delhi "Central Delhi" Free
17-05-2021 45 85 110084 "Burari Hospital Session Site 1" Delhi "Central Delhi" Free
17-05-2021 45 78 110007 "Hindu Rao Hospital SITE 5" Delhi "Central Delhi" Free
17-05-2021 45 74 110054 "Aruna Asaf Ali Hospital DH" Delhi "Central Delhi" Free
15-05-2021 45 65 110054 "Balak Ram Hospital SITE 1" Delhi "Central Delhi" Free
18-05-2021 45 65 110006 "Kasturba Hospital DH SITE 1" Delhi "Central Delhi" Free
15-05-2021 45 57 110006 "LNJP Hospital DH Site 1" Delhi "Central Delhi" Free
15-05-2021 45 52 110084 "Burari Hospital Site 3" Delhi "Central Delhi" Free
17-05-2021 45 52 110007 "Hindu Rao Hospital DH SITE 1" Delhi "Central Delhi" Free
18-05-2021 45 49 110006 "MAMC SITE 2" Delhi "Central Delhi" Free
18-05-2021 45 48 110007 "Lala Duli Chand Polyclinic" Delhi "Central Delhi" Free
20-05-2021 45 48 110007 "MCW Bagh Kare Khan PHC" Delhi "Central Delhi" Free
17-05-2021 45 46 110007 "Lala Duli Chand Polyclinic" Delhi "Central Delhi" Free
18-05-2021 45 46 110084 "SPUHC Jagatpur PHC" Delhi "Central Delhi" Free
20-05-2021 45 46 110084 "SPUHC Jagatpur PHC" Delhi "Central Delhi" Free
20-05-2021 45 43 110006 "DGD Ajmeri Gate PHC" Delhi "Central Delhi" Free
20-05-2021 45 42 110005 "A And U Tibbia College Site 2" Delhi "Central Delhi" Free
20-05-2021 45 42 110007 "Lala Duli Chand Polyclinic" Delhi "Central Delhi" Free
19-05-2021 45 41 110007 "Lala Duli Chand Polyclinic" Delhi "Central Delhi" Free
18-05-2021 45 40 110007 "MCW Bagh Kare Khan PHC" Delhi "Central Delhi" Free
18-05-2021 45 40 110006 "DGD Gali Samosan PHC" Delhi "Central Delhi" Free
18-05-2021 45 39 110084 "MCW Burari PHC" Delhi "Central Delhi" Free
20-05-2021 45 37 110084 "DGD Wazirabad PHC" Delhi "Central Delhi" Free
18-05-2021 45 36 110084 "DGD Wazirabad PHC" Delhi "Central Delhi" Free
20-05-2021 45 36 110054 "DGD Majnu Ka Tilla PHC" Delhi "Central Delhi" Free
19-05-2021 45 35 110084 "S.S.V Burari Polyclinic" Delhi "Central Delhi" Free
18-05-2021 45 32 110002 "Girdhari Lal SITE 1" Delhi "Central Delhi" Free
20-05-2021 45 31 110006 "DGD Gali Samosan PHC" Delhi "Central Delhi" Free
17-05-2021 45 30 110084 "SPUHC Jagatpur PHC" Delhi "Central Delhi" Free
18-05-2021 45 30 110007 "MH Kamla Nehru CHC" Delhi "Central Delhi" Free
20-05-2021 45 30 110084 "MCW Burari PHC" Delhi "Central Delhi" Free
20-05-2021 45 29 110007 "MH Kamla Nehru CHC" Delhi "Central Delhi" Free
17-05-2021 45 27 110006 "DGD Gali Samosan PHC" Delhi "Central Delhi" Free
18-05-2021 45 26 110001 "G.B.Pant Hospital DH SITE 2" Delhi "Central Delhi" Free
18-05-2021 45 26 110054 "DGD Majnu Ka Tilla PHC" Delhi "Central Delhi" Free
17-05-2021 45 25 110007 "MCW Bagh Kare Khan PHC" Delhi "Central Delhi" Free
20-05-2021 45 25 110084 "S.S.V Burari Polyclinic" Delhi "Central Delhi" Free
20-05-2021 45 23 110007 "Vivekanand Polyclinic" Delhi "Central Delhi" Free
15-05-2021 45 22 110006 "ARUNA ASAF HOSPITAL SITE 2" Delhi "Central Delhi" Free
20-05-2021 45 22 110005 "Polyclinic Clinic Tank Road" Delhi "Central Delhi" Free
18-05-2021 45 21 110006 "DGD Ajmeri Gate PHC" Delhi "Central Delhi" Free
19-05-2021 45 16 110007 "Vivekanand Polyclinic" Delhi "Central Delhi" Free
17-05-2021 45 14 110007 "Hindu Rao Hosl DH SITE 3" Delhi "Central Delhi" Free
17-05-2021 45 10 110084 "DGD Wazirabad PHC" Delhi "Central Delhi" Free
18-05-2021 45 9 110005 "Polyclinic Clinic Tank Road" Delhi "Central Delhi" Free
16-05-2021 45 7 110007 "Lala Duli Chand Polyclinic" Delhi "Central Delhi" Free
15-05-2021 45 2 110005 "A And U Tibbia College DH" Delhi "Central Delhi" Free
15-05-2021 45 2 110084 "SPUHC Jagatpur PHC" Delhi "Central Delhi" Free
15-05-2021 45 1 110001 "G.B.Pant Hospital DH SITE 2" Delhi "Central Delhi" Free
15-05-2021 45 1 110006 "Northern Railway Hospital" Delhi "Central Delhi" Free
15-05-2021 45 1 110002 "Guru Nanak Eye SITE 1" Delhi "Central Delhi" Free
17-05-2021 45 1 110006 "DGD Ajmeri Gate PHC" Delhi "Central Delhi" Free
17-05-2021 45 1 110006 "MAMC SITE 2" Delhi "Central Delhi" Free
19-05-2021 45 1 110005 "A And U Tibbia College DH" Delhi "Central Delhi" Free
20-05-2021 45 1 110006 "DGD Chamelian Road PHC" Delhi "Central Delhi" Free
